Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,DebtToIncomeRatio,LoanPurpose,SavingsAccountBalance,CheckingAccountBalance,MonthlyIncome,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalIncome,CreditScore_Income,DebtToIncome_CreditScore,InterestRate_LoanDuration,LoanApproved
44,47919,560,0,1,22,23571,36,1,3,3,180,0.29605991,4,3056,331,3993.25,4,12969,2.28571,4.843632810195257,918.0973001,51306,26834640,165.79354959999998,8.445880368000001,0
52,35865,548,0,1,31,10658,48,1,1,1,200,0.552393145,3,2963,3084,2988.75,1,2720,2.31658,4.914431828807883,348.3644492,41912,19654020,302.71144346,11.592787296,0
22,51259,576,0,3,0,25735,48,1,3,3,800,0.112477263,3,9617,2161,4271.583333,8,31273,2.32735,4.703871511850637,812.5760284,63037,29525184,64.786903488,10.620675456,0
36,27904,602,2,0,13,29700,12,0,2,0,301,0.077085223,1,12425,493,2325.333333,4,17087,1.937,4.106047028469108,2706.802952,40822,16798208,46.405304246,2.023154664,0
27,38581,595,0,0,4,50988,60,1,1,1,1016,0.360055721,4,8127,752,3215.083333,7,923186,2.58488,4.971070236880585,1487.954777,47460,22955695,214.233153995,14.82692358,0
32,43291,509,2,3,6,11067,72,1,1,2,211,0.435505552,1,1310,521,3607.583333,7,38358,2.7156700000000003,5.478447590330678,333.0369805,45122,22035119,221.672325968,21.609639360000003,0
39,41616,554,0,2,13,38965,96,1,3,2,374,0.224396126,3,586,1111,3468.0,7,44578,2.9696499999999997,5.636623058179428,1123.037736,43313,23055264,124.315453804,30.50065872,0
36,87944,600,0,1,14,21206,120,1,4,0,497,0.28211779,0,6456,266,7328.666667,4,3464,2.76206,5.45552387035379,555.3154438,94666,52766400,169.270674,35.71528884,0
33,47065,477,0,3,9,26541,36,0,5,3,619,0.138836044,1,2318,2482,3922.083333,6,75584,2.73041,5.066366508652922,1064.665973,51865,22450005,66.22479298799999,9.240505056,0
62,50614,586,0,3,39,22900,60,1,3,3,560,0.202091395,3,1271,902,4217.833333,8,3631,2.349,4.759517086848202,641.0045625,52787,29659804,118.42555747,13.59180174,0
46,86266,602,0,3,24,34854,60,0,4,0,613,0.377840094,2,5600,1304,7188.833333,8,82994,2.38854,5.12289527513495,1048.58691,93170,51932132,227.459736588,15.7464336,0
32,57138,508,0,0,10,35880,60,1,2,0,497,0.119093675,0,3010,341,4761.5,7,11175,2.8688000000000002,4.8182360257671055,1015.919359,60489,29026104,60.4995869,13.92923904,0
27,81102,507,1,3,4,14538,60,1,3,0,237,0.293238841,1,2138,621,6758.5,4,7589,2.66038,5.321566893312532,455.4551226,83861,41118714,148.672092387,16.991444519999998,0
43,29036,530,0,3,17,20865,36,2,3,0,253,0.485505663,0,1411,284,2419.666667,4,4273,2.4086499999999997,4.694791763220174,797.2871847,30731,15389080,257.31800139,7.934785091999999,0
32,49608,602,0,2,9,27385,36,1,0,3,290,0.112763067,2,3529,488,4134.0,5,5568,2.11385,4.395584534507327,1008.277423,53625,29864016,67.883366334,6.955618824,0
30,28620,504,0,4,7,21662,60,2,4,0,389,0.277752463,1,5290,2957,2385.0,6,389586,2.74662,5.330651770656193,679.9089844,36867,14424480,139.987241352,17.049508980000002,0
47,54586,594,0,1,24,33443,36,2,0,3,272,0.269656904,2,2158,2000,4548.833333,6,3464,2.21443,4.645856271991203,1270.016983,58744,32424084,160.176200976,7.770232979999999,0
51,69101,601,0,1,28,27478,48,2,2,2,617,0.287851202,0,2180,2618,5758.416667,4,6586,2.21978,5.085615203689716,924.3749231,73899,41529701,172.99857240199998,12.41447136,0
20,33391,597,0,1,0,8811,120,2,0,3,170,0.311170378,0,9783,1348,2782.583333,2,2916,2.6531100000000003,5.242769592495936,216.0888039,44522,19934427,185.768715666,32.9839596,0
43,15000,652,0,1,22,30752,36,0,0,2,493,0.342325498,1,5162,1749,1250.0,8,3539,1.89752,4.715764519142151,1178.229457,21911,9780000,223.196224696,8.0058366,0
30,42834,475,0,4,6,11819,84,1,1,3,431,0.229046753,0,763,419,3569.5,5,15998,2.9931900000000002,5.615818738171666,350.2448337,44016,20346150,108.797207675,26.491432884,0
51,16823,540,0,0,26,16727,24,2,0,0,344,0.372908359,1,12991,3110,1401.916667,1,79965,2.21727,4.614179959646134,861.9176723,32924,9084420,201.37051386,5.109757608,0
25,24099,590,0,1,5,8664,60,2,2,3,331,0.364596829,4,1893,2171,2008.25,6,49317,2.18664,4.753000610140924,242.2107011,28163,14218410,215.11212911,13.55460888,0
32,49629,554,0,3,10,21210,24,1,0,2,281,0.359462043,1,2730,2693,4135.75,7,47778,2.1921,4.854417338878066,1116.800191,55052,27494466,199.141971822,5.655688248000001,0
52,69381,596,0,4,25,18304,96,1,3,1,486,0.346727137,3,12698,4633,5781.75,4,10804,2.5530399999999998,4.636539172701984,400.7923017,86712,41351076,206.649373652,20.63759568,0
41,79423,515,0,1,16,10989,60,2,1,0,610,0.296218772,1,693,2632,6618.583333,2,137142,2.58489,5.236262512517874,338.3064722,82748,40902845,152.55266758000002,16.45106706,0
41,28777,608,0,0,16,30188,48,1,3,0,229,0.181178005,1,6625,1337,2398.083333,8,3799,2.21188,4.891052790555424,982.889551,36739,17496416,110.15622704,11.482750752,0
51,40980,526,0,3,29,56386,48,0,1,0,432,0.601478254,1,5000,864,3415.0,2,7030,2.88386,5.419704530691687,2009.729761,46844,21555480,316.377561604,14.099134656,0
36,59465,597,0,4,16,29963,60,2,0,3,582,0.320011391,0,3713,2340,4955.416667,4,5813,2.36463,4.5175188101434625,800.6532635,65518,35500605,191.046800427,12.24478572,0
40,84853,613,0,1,18,23789,36,1,0,1,1569,0.057892627,2,1317,4732,7071.083333,6,4105,2.02289,4.378089137968755,874.0279865,90902,52014889,35.488180351000004,6.90035922,0
60,29769,617,1,3,38,24245,36,3,2,0,273,0.086310424,3,8085,1760,2480.75,7,6130,2.00745,4.503673245252146,904.5318172,39614,18367473,53.253531608,7.301906172,0
40,24234,565,0,3,17,8502,48,1,5,3,412,0.061647759,2,5760,2911,2019.5,3,33278,2.21002,4.420951718804448,256.6615173,32905,13692210,34.830983835000005,9.381510768,0
40,34564,624,0,1,16,31027,84,1,0,2,399,0.35302967,3,4306,641,2880.333333,5,63449,2.44027,4.710254090810813,730.413943,39511,21567936,220.29051408,18.636654624,0
55,47458,578,0,3,35,32833,36,1,1,1,536,0.230915425,2,4070,2648,3954.833333,4,101857,2.28833,4.678321119803556,1251.983314,54176,27430724,133.46911565,7.87920786,0
54,57159,636,0,3,28,64646,60,2,0,2,260,0.332748605,3,10993,373,4763.25,6,22795,2.51646,4.694442384351948,1786.841432,68525,36353124,211.62811278,13.22267358,0
29,36723,529,0,3,6,12268,36,0,3,0,531,0.283112984,0,6662,1493,3060.25,8,197768,2.32768,4.779183329816926,473.8722011,44878,19426467,149.766768536,8.222613588,0
36,23081,624,1,1,13,24333,48,1,0,0,354,0.436980852,4,1514,866,1923.416667,5,11251,2.07333,4.5256315249918435,746.716671,25461,14402544,272.676051648,9.831043536,0
48,56215,590,0,3,26,7429,48,1,0,2,580,0.684957015,4,538,2159,4684.583333,10,4609,2.07429,4.83030424507608,239.4630792,58912,33166850,404.12463885,11.199282768,0
41,43477,651,2,4,17,18961,24,1,1,3,725,0.125271476,3,2592,465,3623.083333,6,135443,1.68461,3.847437939720405,917.5796309,46534,28303527,81.551730876,3.552666888,0
38,34039,643,0,4,18,60832,48,1,4,3,581,0.145181893,2,16820,679,2836.583333,5,114349,2.3433200000000003,4.641454502631691,1901.520282,51538,21887077,93.351957199,10.340687952,0
39,32565,595,0,4,17,15484,96,2,2,0,633,0.256341028,0,2898,3087,2713.75,7,2977,2.52984,4.824976217557968,356.8010903,38550,19376175,152.52291166,22.34917968,0
19,25926,483,0,1,0,36221,48,1,0,0,408,0.251959858,1,4934,194,2160.5,3,9690,2.8972100000000003,5.627639149767867,1339.595197,31054,12522258,121.696611414,15.201754752,0
39,77271,513,0,1,13,16476,36,1,1,0,413,0.340310527,3,2114,758,6439.25,7,2176,2.44976,4.774507252062772,636.0301891,80143,39640023,174.579300351,8.20653102,0
34,30235,577,0,3,12,23472,72,1,0,0,404,0.342256425,3,2708,15431,2519.583333,1,8831,2.49972,5.111259257756351,648.568292,48374,17445595,197.481957225,18.809979264000003,0
38,67113,602,0,3,14,9622,60,1,2,2,403,0.08315603,3,1678,4551,5592.75,3,9211,2.1362200000000002,5.048503253440568,285.1743907,73342,40402026,50.059930060000006,15.292431059999998,0
45,39196,576,0,3,21,21286,48,3,0,2,474,0.610585829,1,4068,568,3266.333333,8,61299,2.28286,4.994649917661897,705.1479522,43832,22576896,351.697437504,11.974333344,0
33,65873,557,0,3,7,19659,96,2,0,0,248,0.268815206,3,361,1644,5489.416667,5,222388,2.76159,5.226239183198564,505.7567509,67878,36691261,149.73006974199998,26.22103296,0
33,38417,619,0,2,9,17862,60,3,1,3,544,0.166249812,1,3382,534,3201.416667,6,8102,2.13362,4.7990793492085535,503.8580495,42333,23780123,102.908633628,13.81869756,0
34,39370,554,0,1,13,5914,120,0,0,2,452,0.055616952,1,4894,1186,3280.833333,5,62323,2.83914,5.328677040316855,148.938136,45450,21810980,30.811791408,34.0737588,0
29,63947,585,0,1,5,17407,60,2,2,3,1223,0.473653998,4,34131,2716,5328.916667,4,29148,2.29907,4.431573490307929,457.6880286,100794,37408995,277.08758883,11.78330616,0
35,34094,527,0,3,12,58697,96,1,1,1,347,0.280426989,0,5948,519,2841.166667,9,277896,3.3019700000000003,5.587086772191747,1668.690818,40561,17967538,147.785023203,29.966917056,0
22,65432,517,0,0,0,15278,96,2,4,1,393,0.357701384,0,2023,1459,5452.666667,7,105078,2.9177799999999996,5.724247732235215,451.1526796,68914,33828344,184.931615528,31.456331616,0
53,58030,629,0,1,30,38277,108,1,1,0,426,0.364443974,3,754,2486,4835.833333,4,7262,2.68777,5.538197188616526,1046.917724,61270,36500870,229.235259646,33.125358348,0
51,44186,439,0,0,26,21353,48,2,3,2,427,0.308979339,1,1533,534,3682.166667,5,5596,2.96853,5.282321478289635,743.012219,46253,19397654,135.64192982100002,13.393401695999998,0
43,32660,598,2,4,21,31915,36,1,0,0,596,0.101926838,2,4889,1080,2721.666667,3,5298,2.17915,4.6867419173664775,1218.279593,38629,19530680,60.952249124000005,7.907597928,0
45,64013,521,0,1,22,14573,60,1,2,3,738,0.471261057,0,580,2150,5334.416667,4,78451,2.5907299999999998,5.265883392176473,451.3673797,66743,33350773,245.527010697,16.637716740000002,0
28,29455,612,0,4,8,41638,24,0,2,2,646,0.31426049,1,832,1649,2454.583333,9,85800,2.1063799999999997,4.845287112235971,2190.588824,31936,18026460,192.32741988,5.634433727999999,0
37,15000,540,0,1,14,25211,48,3,0,0,336,0.537643374,0,3497,366,1250.0,4,72748,2.50211,4.864528826104333,817.2438939,18863,8100000,290.32742196,11.358547536,0
42,44269,596,0,3,18,23648,48,1,1,2,309,0.251934971,3,2091,2777,3689.083333,5,352804,2.20648,4.341360558626754,705.1752927,49137,26384324,150.153242716,9.04675752,0
43,56713,538,0,1,24,14753,36,0,0,0,410,0.209379417,0,3178,282,4726.083333,4,274377,2.3075300000000003,5.00237779460928,586.7623034,60173,30511594,112.646126346,9.008562096,0
34,30845,552,0,3,15,17262,72,1,1,0,323,0.453767561,0,7231,4711,2570.416667,3,31395,2.56262,4.9220325374788,456.8291585,42787,17026440,250.479693672,17.443011096,0
38,47017,497,1,1,14,11272,36,0,1,3,205,0.3906986,0,1027,3105,3918.083333,4,1694,2.4777199999999997,4.881583349693007,441.226357,51149,23367449,194.1772042,8.57874816,0
31,40054,599,0,1,8,25059,36,1,0,3,297,0.101283077,3,1140,7105,3337.833333,2,47276,2.10559,5.026637046773916,999.8846069,48299,23992346,60.668563123,9.096148799999998,0
32,96948,438,1,4,11,29596,60,2,2,0,619,0.111909687,3,2526,16406,4962.416667,2,34687,3.15596,5.472664159255527,956.6233189,115880,42463224,49.016442906,17.9700318,0
24,68106,580,0,4,2,50451,108,1,3,0,505,0.395269837,1,5147,607,5675.5,7,52774,3.0545099999999996,5.403195480454136,1326.309934,73860,39501480,229.25650546,31.530083112,0
49,101448,609,0,4,25,56491,72,1,2,3,226,0.34404223,4,619,8035,8454.0,2,49853,2.66991,4.918243355101494,1493.7211,110102,61781832,209.52171807,17.416164744,0
28,39158,605,0,3,5,32350,60,1,2,0,482,0.287117642,4,5785,256,3263.166667,3,2528,2.3485,5.092272233492628,967.2576819,45199,23690590,173.70617341,15.5587419,0
29,41051,614,1,4,4,91757,36,2,1,2,541,0.072060328,0,713,1420,3420.916667,6,8260,2.6975700000000002,5.677000581292907,4008.060041,43184,25205314,44.245041392000005,11.602200816,0
51,42772,582,0,0,26,15269,60,1,2,1,459,0.075748838,1,3158,670,3564.333333,8,43359,2.29269,4.819813544111431,432.4657034,46600,24893304,44.085823716,13.93836156,0
36,15000,552,0,1,9,57665,60,2,1,3,461,0.231286805,1,1937,1549,1250.0,1,12951,2.86665,5.676654815998591,1945.208203,18486,8280000,127.67031636,19.33464594,0
31,74517,434,0,1,12,21592,48,1,0,3,331,0.055322817,3,4075,2859,6209.75,8,126995,2.9959200000000004,5.601143088691808,794.775703,81451,32340378,24.010102578,15.058945872,0
48,41376,571,0,3,25,14485,48,2,0,3,309,0.543171182,1,5999,2056,3448.0,5,3223,2.2398499999999997,4.861436649798082,469.3080506,49431,23625696,310.150744922,11.344111824,0
56,30251,580,0,3,31,34959,60,2,2,0,665,0.39643454,0,26205,581,2520.916667,5,184254,2.49959,4.932114982439074,1012.320315,57037,17545580,229.9320332,14.59545492,0
38,16497,537,2,1,18,40067,36,3,3,3,731,0.136992992,1,2791,6282,1374.75,8,5454,2.56567,5.419724743933035,1687.185861,25570,8858889,73.565236704,10.574429868,0
39,15651,610,2,2,18,16509,48,1,2,1,543,0.144136821,3,5586,6619,1304.25,3,1158,2.06509,4.554666442232625,508.9509523,27856,9547110,87.92346081,9.957593472,0
21,15000,589,0,1,3,34317,48,2,0,3,540,0.381826612,1,15529,1263,1250.0,5,56215,2.34817,4.80064452964391,1100.778947,31792,8835000,224.895874468,11.062170192,0
33,24229,501,0,3,12,35640,48,2,1,0,500,0.29129748,3,656,669,2019.083333,9,6472,2.8014,5.5862232322025935,1308.370383,25554,12138729,145.94003748,14.978827199999998,0
45,43073,532,0,3,19,37867,72,1,4,3,399,0.244569879,2,3346,677,3589.416667,6,57476,2.86867,5.582885938293921,1167.876556,47096,22914836,130.11117562799998,22.441403088,0
29,27506,452,0,3,9,35714,36,2,0,0,1328,0.466167748,4,3739,2793,2292.166667,2,25496,2.9471399999999996,5.6551455684182,1555.118796,34038,12432712,210.707822096,11.513041704,0
35,35355,539,0,0,9,38417,36,2,0,3,454,0.167866781,0,5650,799,2946.25,3,7949,2.53917,4.920742413498191,1511.522543,41804,19056345,90.480194959,8.716934124,0
45,41726,603,0,3,23,21935,48,0,2,0,295,0.398377211,2,1165,1570,3477.166667,5,1132,2.15435,4.226237700366603,642.7494668,44461,25160778,240.221458233,8.573320848,0
27,41710,585,0,4,4,21941,72,2,3,3,263,0.084108004,3,1147,2409,3475.833333,3,1771,2.44441,5.224246787815446,622.267157,45266,24400350,49.20318234,19.65078324,0
27,37389,540,0,1,2,16958,72,0,1,3,527,0.379701864,1,1162,1742,3115.75,7,5928,2.61958,4.7647722400971055,433.1943102,40293,20190060,205.03900656,16.34619924,0
53,34958,621,0,3,33,17508,60,1,0,0,423,0.37508809,2,2519,5767,2913.166667,6,12415,2.12008,4.627038556139337,477.6920309,43244,21708918,232.92970389,12.84569148,0
47,57319,586,0,3,29,16782,48,1,1,3,625,0.229068981,3,1939,3623,4776.583333,5,76270,2.18782,5.1238501149038305,568.2431346,62881,33588934,134.23442286600002,12.6018432,0
26,83040,553,0,0,5,19663,96,1,4,2,358,0.63733662,1,5991,1152,6920.0,6,10144,2.78163,5.07141796739334,484.7250965,90183,45921120,352.44715086,24.690508992,0
45,29205,630,0,3,22,25679,36,1,0,2,171,0.334287751,3,1550,775,2433.75,3,3035,1.9567899999999998,4.805985975843042,995.3323643,31530,18399150,210.60128313,8.315100432,0
60,62642,627,0,3,42,19144,60,1,1,0,324,0.350268894,3,2170,786,5220.166667,9,11726,2.10644,4.887473427037737,549.4834091,65598,39276534,219.618596538,14.3324379,0
22,63358,589,0,0,1,45795,24,1,1,0,280,0.153382781,0,1131,124,5279.833333,3,16534,2.26295,4.690682860735737,2375.816758,64613,37317862,90.342458009,5.280601368,0
49,21154,538,0,0,25,18408,72,2,3,2,240,0.29534315,0,1652,945,1762.833333,4,5248,2.6440799999999998,5.3863060997310575,542.1214757,23751,11380852,158.8946147,20.888851248,0
51,80786,526,0,0,32,15170,60,1,2,0,529,0.65159946,3,809,1264,6732.166667,2,8447,2.5717,5.308218250976498,473.9532513,82859,42493436,342.74131596,16.9063086,0
60,79217,619,2,4,37,20316,84,2,1,0,275,0.181304201,3,1414,115,6601.416667,6,3936,2.35816,4.9083703914843255,502.4974145,80746,49035323,112.227300419,20.237363916,0
32,60647,531,0,0,9,18577,84,1,2,0,389,0.36413351,2,3102,1240,5053.916667,2,10277,2.7807700000000004,5.5935455035245765,547.3530171,64989,32203557,193.35489381,26.281711092,0
18,73538,573,0,4,0,40563,12,1,0,1,698,0.136644564,2,6823,1381,6128.166667,3,15300,2.19063,4.582448013889519,3776.951225,81742,42137274,78.297335172,2.519859576,0
52,87481,632,2,0,31,39990,84,1,4,0,1283,0.297355747,0,3204,400,7290.083333,8,8821,2.4899,5.42828942669788,1129.117297,91085,55287992,187.928832104,24.751713924,0
34,31809,581,0,3,13,30389,120,1,0,0,422,0.225562423,2,968,673,2650.75,7,16904,2.94889,5.948670439686502,924.4040035,33450,18481029,131.05176776300002,42.464016,0
34,28233,574,0,0,8,20113,72,2,0,0,258,0.107666041,2,9920,196,2352.75,3,42036,2.48113,4.85818118229446,524.6617616,38349,16205742,61.800307534000005,16.993385568,0
43,43047,579,0,0,20,16348,72,0,3,2,512,0.227790765,2,3985,1420,3587.25,6,99364,2.41848,4.801167483019104,421.0241488,48452,24924213,131.890852935,16.596870624,0
23,30453,592,0,3,0,31949,48,1,0,0,569,0.21960652,3,6798,400,2537.75,4,44396,2.30949,4.4532771528392425,969.3567203,37651,18028176,130.00705984,9.519205152,0
33,35253,599,0,3,8,9752,60,1,0,2,368,0.27581744,2,5219,814,2937.75,3,2233,2.15252,4.45626595929821,257.6001026,41286,21116547,165.21464656,11.91498378,0
42,46652,565,0,0,18,14756,36,2,0,3,543,0.092474875,0,2311,1299,3887.666667,5,38962,2.17256,4.814562773502907,572.5860448,50262,26358380,52.248304375,8.344805292,0
42,87702,548,0,0,21,43107,60,1,1,0,203,0.312480377,4,6222,385,7308.5,5,10270,2.7410699999999997,5.352674873369389,1359.155541,94309,48060696,171.239246596,17.19067698,0
44,59304,553,0,3,19,20991,24,1,1,0,613,0.407403883,1,958,2530,4942.0,6,50796,2.19491,4.97511728504967,1117.709166,62792,32795112,225.294347299,5.9404300800000005,0
41,35655,552,0,0,19,12448,60,2,0,2,154,0.242061217,4,3607,1887,2971.25,6,78570,2.41448,4.839296002519375,353.9165501,41149,19681560,133.617791784,14.05127148,0
52,50870,536,0,3,29,11324,36,1,5,3,341,0.108550214,0,11346,5501,4239.166667,8,13683,2.28324,4.454496166795971,419.9324206,67717,27266320,58.182914704000005,7.143312996,0
49,52195,550,0,2,26,22123,120,1,1,1,275,0.52119443,0,929,1039,4349.583333,3,58509,3.0212299999999996,5.262039576057937,545.8038461,54163,28707250,286.6569365,33.2268726,0
35,41316,590,0,1,13,35292,84,1,0,0,293,0.333304397,2,6905,228,3443.0,4,10027,2.65292,4.6608561123467425,820.7345145,48449,24376440,196.64959423,18.247806948,0
36,18509,566,0,3,12,10660,60,0,1,0,248,0.130050955,1,2337,1288,1542.416667,2,7738,2.3266,5.028753493660233,314.6898082,22134,10476094,73.60884053,15.17301702,0
46,20768,585,0,3,25,29316,60,0,2,0,418,0.582288786,0,1547,3021,1730.666667,3,10320,2.41816,4.925544558726476,847.8085603,25336,12149280,340.63893981,14.55659352,0
24,17392,523,0,1,1,8442,48,1,2,3,350,0.166210906,0,5895,1937,1449.333333,5,2327,2.4194199999999997,4.633367231290867,263.5425036,25224,9096016,86.92830383799999,10.304684112,0
54,17522,593,1,3,32,15575,60,3,5,1,986,0.156094141,4,7616,705,1460.166667,1,35559,2.24075,5.133209668423841,469.5540043,25843,10390546,92.563825613,15.8099049,0
18,22825,581,1,4,0,30457,24,2,0,3,410,0.280134959,3,89793,3910,1902.083333,5,58947,2.14957,4.459782618020748,1548.492243,116528,13261325,162.758411179,4.77351864,0
46,82242,600,2,3,24,13781,108,1,4,3,622,0.128522131,4,9588,700,6853.5,5,7505,2.5878099999999997,4.950168360773196,317.1476893,92530,49345200,77.1132786,26.464500144,0
32,40329,539,0,1,8,22823,60,2,0,0,317,0.133643486,2,4360,1691,3360.75,5,1554,2.5832300000000004,5.1402326211952705,689.0446766,46380,21737331,72.033838954,15.85319484,0
26,73938,609,2,4,2,60407,72,1,2,2,438,0.1168994,3,1520,1635,6161.5,4,11960,2.70907,5.314807230746944,1749.589211,77093,45028242,71.1917346,20.337966648,0
52,60233,629,0,3,32,23040,24,1,2,3,712,0.109016199,1,1792,1280,5019.416667,5,29269,1.8354000000000001,4.220784879616586,1148.193147,63305,37886557,68.571189171,4.275606,0
44,26879,649,0,1,21,20313,60,1,1,3,562,0.219649579,3,4029,3740,2239.916667,5,71090,2.00813,4.4605375348717775,536.9999395,34648,17444471,142.55257677100002,11.93783706,0
41,42202,604,0,0,11,63106,12,0,3,3,475,0.61318913,0,18361,1087,3516.833333,7,8198,2.26106,4.644101516978284,5893.244654,61650,25490008,370.36623452,2.588121468,0
30,18662,544,0,1,11,28715,60,2,1,3,511,0.427403284,3,3730,149,1555.166667,7,87204,2.6171499999999996,5.136831542887112,866.3323773,22541,10152128,232.507386496,15.83222298,0
35,160372,629,2,1,15,64286,12,1,4,0,217,0.35602061,3,5984,741,13364.33333,4,32415,2.14786,4.806450301417876,6050.954286,167097,100873988,223.93696369,2.77223574,0
56,43294,659,0,1,36,22918,24,2,3,2,347,0.13725303,2,1924,1237,3607.833333,4,267862,1.68418,4.480642688275868,1167.282846,46455,28530746,90.44974677,4.818278136,0
32,28224,563,0,3,7,30850,60,0,1,3,642,0.288315648,3,23906,649,2352.0,2,592328,2.5435000000000003,4.80049074574673,870.4687044,52779,15890112,162.32170982399998,13.82682684,0
